term_id,term_name,gene
FS025,Mitochondrial respiration,1104|06460
FS025,Mitochondrial respiration,1104|06466
FS025,Mitochondrial respiration,1104|06494
FS025,Mitochondrial respiration,1104|06844
FS025,Mitochondrial respiration,1104|07206
FS025,Mitochondrial respiration,1104|07498
FS025,Mitochondrial respiration,1104|07780
FS025,Mitochondrial respiration,1104|07932
FS025,Mitochondrial respiration,1104|08230
FS025,Mitochondrial respiration,1104|08742
FS025,Mitochondrial respiration,1104|08951
FS025,Mitochondrial respiration,1104|09023
FS025,Mitochondrial respiration,1104|09606
FS025,Mitochondrial respiration,1104|09638
FS025,Mitochondrial respiration,1104|09754
FS025,Mitochondrial respiration,1104|10244
FS025,Mitochondrial respiration,1104|10250
FS025,Mitochondrial respiration,1104|10269
FS025,Mitochondrial respiration,1104|10332
FS025,Mitochondrial respiration,1104|10339
FS025,Mitochondrial respiration,1104|10600
FS025,Mitochondrial respiration,1104|11119
FS025,Mitochondrial respiration,1104|11175
FS025,Mitochondrial respiration,1104|11457
FS025,Mitochondrial respiration,1104|11465
FS025,Mitochondrial respiration,1104|11829
FS025,Mitochondrial respiration,1104|12456
FS025,Mitochondrial respiration,1104|12948
FS025,Mitochondrial respiration,1104|13130
FS025,Mitochondrial respiration,1104|13223
FS025,Mitochondrial respiration,1104|13236
FS025,Mitochondrial respiration,1104|13382
FS025,Mitochondrial respiration,1104|13403
FS025,Mitochondrial respiration,1104|13566
FS025,Mitochondrial respiration,1104|13712
FS025,Mitochondrial respiration,1104|13722
FS025,Mitochondrial respiration,1104|14543
FS025,Mitochondrial respiration,1104|15104
FS025,Mitochondrial respiration,1104|15111
FS025,Mitochondrial respiration,1104|15244
FS025,Mitochondrial respiration,1104|15314
FS025,Mitochondrial respiration,1104|16211
FS025,Mitochondrial respiration,1104|16389
FS025,Mitochondrial respiration,1104|16871
FS025,Mitochondrial respiration,1104|16937
FS025,Mitochondrial respiration,1104|17069
FS025,Mitochondrial respiration,1104|17097
FS025,Mitochondrial respiration,1104|17125
FS026,Helicase,1104|00173
FS026,Helicase,1104|00210
FS026,Helicase,1104|00436
FS026,Helicase,1104|00481
FS026,Helicase,1104|00597
FS026,Helicase,1104|01298
FS026,Helicase,1104|01300
FS026,Helicase,1104|01473
FS026,Helicase,1104|01642
FS026,Helicase,1104|01733
FS026,Helicase,1104|01797
FS026,Helicase,1104|02001
FS026,Helicase,1104|02517
FS026,Helicase,1104|02879
FS026,Helicase,1104|02912
FS026,Helicase,1104|02960
FS026,Helicase,1104|02968
FS026,Helicase,1104|03010
FS026,Helicase,1104|03210
FS026,Helicase,1104|03287
FS026,Helicase,1104|03312
FS026,Helicase,1104|03434
FS026,Helicase,1104|03548
FS026,Helicase,1104|03551
FS026,Helicase,1104|04174
FS026,Helicase,1104|04384
FS026,Helicase,1104|04386
FS026,Helicase,1104|04560
FS026,Helicase,1104|04561
FS026,Helicase,1104|04740
FS026,Helicase,1104|04840
FS026,Helicase,1104|05016
FS026,Helicase,1104|05245
FS026,Helicase,1104|05609
FS026,Helicase,1104|06183
FS026,Helicase,1104|06194
FS026,Helicase,1104|06421
FS026,Helicase,1104|06522
FS026,Helicase,1104|06822
FS026,Helicase,1104|06929
FS026,Helicase,1104|07272
FS026,Helicase,1104|07872
FS026,Helicase,1104|07880
FS026,Helicase,1104|08290
FS026,Helicase,1104|08341
FS026,Helicase,1104|08756
FS026,Helicase,1104|08921
FS026,Helicase,1104|09061
FS026,Helicase,1104|09093
FS026,Helicase,1104|09219
FS026,Helicase,1104|09482
FS026,Helicase,1104|09484
FS026,Helicase,1104|09931
FS026,Helicase,1104|10201
FS026,Helicase,1104|10251
FS026,Helicase,1104|10413
FS026,Helicase,1104|10613
FS026,Helicase,1104|10839
FS026,Helicase,1104|10858
FS026,Helicase,1104|11673
FS026,Helicase,1104|12758
FS026,Helicase,1104|13281
FS026,Helicase,1104|13454
FS026,Helicase,1104|13666
FS026,Helicase,1104|13728
FS026,Helicase,1104|14591
FS026,Helicase,1104|14794
FS026,Helicase,1104|14906
FS026,Helicase,1104|14908
FS026,Helicase,1104|15198
FS026,Helicase,1104|15352
FS026,Helicase,1104|15527
FS026,Helicase,1104|15654
FS026,Helicase,1104|15793
FS026,Helicase,1104|15809
FS026,Helicase,1104|15901
FS026,Helicase,1104|16407
FS026,Helicase,1104|16743
FS026,Helicase,1104|16841
FS026,Helicase,1104|17066
FS026,Helicase,1104|17611
FS027,Ankyrin repeat,1104|00307
FS027,Ankyrin repeat,1104|00337
FS027,Ankyrin repeat,1104|00350
FS027,Ankyrin repeat,1104|00502
FS027,Ankyrin repeat,1104|00583
FS027,Ankyrin repeat,1104|00877
FS027,Ankyrin repeat,1104|00969
FS027,Ankyrin repeat,1104|00983
FS027,Ankyrin repeat,1104|01027
FS027,Ankyrin repeat,1104|01056
FS027,Ankyrin repeat,1104|01228
FS027,Ankyrin repeat,1104|01365
FS027,Ankyrin repeat,1104|01476
FS027,Ankyrin repeat,1104|01830
FS027,Ankyrin repeat,1104|01902
FS027,Ankyrin repeat,1104|01929
FS027,Ankyrin repeat,1104|02125
FS027,Ankyrin repeat,1104|02380
FS027,Ankyrin repeat,1104|02401
FS027,Ankyrin repeat,1104|02428
FS027,Ankyrin repeat,1104|02454
FS027,Ankyrin repeat,1104|02492
FS027,Ankyrin repeat,1104|02516
FS027,Ankyrin repeat,1104|02570
FS027,Ankyrin repeat,1104|02574
FS027,Ankyrin repeat,1104|02591
FS027,Ankyrin repeat,1104|02698
FS027,Ankyrin repeat,1104|02752
FS027,Ankyrin repeat,1104|02859
FS027,Ankyrin repeat,1104|02967
FS027,Ankyrin repeat,1104|03091
FS027,Ankyrin repeat,1104|03364
FS027,Ankyrin repeat,1104|03389
FS027,Ankyrin repeat,1104|03390
FS027,Ankyrin repeat,1104|03391
FS027,Ankyrin repeat,1104|03392
FS027,Ankyrin repeat,1104|03398
FS027,Ankyrin repeat,1104|03400
FS027,Ankyrin repeat,1104|03414
FS027,Ankyrin repeat,1104|03589
FS027,Ankyrin repeat,1104|03713
FS027,Ankyrin repeat,1104|03732
FS027,Ankyrin repeat,1104|03733
FS027,Ankyrin repeat,1104|03813
FS027,Ankyrin repeat,1104|03975
FS027,Ankyrin repeat,1104|04039
FS027,Ankyrin repeat,1104|04054
FS027,Ankyrin repeat,1104|04086
FS027,Ankyrin repeat,1104|04093
FS027,Ankyrin repeat,1104|04189
FS027,Ankyrin repeat,1104|04198
FS027,Ankyrin repeat,1104|04213
FS027,Ankyrin repeat,1104|04247
FS027,Ankyrin repeat,1104|04330
FS027,Ankyrin repeat,1104|04341
FS027,Ankyrin repeat,1104|04468
FS027,Ankyrin repeat,1104|04493
FS027,Ankyrin repeat,1104|04542
FS027,Ankyrin repeat,1104|04651
FS027,Ankyrin repeat,1104|04984
FS027,Ankyrin repeat,1104|05017
FS027,Ankyrin repeat,1104|05070
FS027,Ankyrin repeat,1104|05101
FS027,Ankyrin repeat,1104|05102
FS027,Ankyrin repeat,1104|05116
FS027,Ankyrin repeat,1104|05236
FS027,Ankyrin repeat,1104|05387
FS027,Ankyrin repeat,1104|05440
FS027,Ankyrin repeat,1104|05457
FS027,Ankyrin repeat,1104|05587
FS027,Ankyrin repeat,1104|05591
FS027,Ankyrin repeat,1104|05708
FS027,Ankyrin repeat,1104|05760
FS027,Ankyrin repeat,1104|05968
FS027,Ankyrin repeat,1104|05986
FS027,Ankyrin repeat,1104|06203
FS027,Ankyrin repeat,1104|06469
FS027,Ankyrin repeat,1104|06495
FS027,Ankyrin repeat,1104|06509
FS027,Ankyrin repeat,1104|06661
FS027,Ankyrin repeat,1104|07171
FS027,Ankyrin repeat,1104|07383
FS027,Ankyrin repeat,1104|07478
FS027,Ankyrin repeat,1104|07480
FS027,Ankyrin repeat,1104|07574
FS027,Ankyrin repeat,1104|07682
FS027,Ankyrin repeat,1104|07742
FS027,Ankyrin repeat,1104|07839
FS027,Ankyrin repeat,1104|07840
FS027,Ankyrin repeat,1104|07921
FS027,Ankyrin repeat,1104|07924
FS027,Ankyrin repeat,1104|07972
FS027,Ankyrin repeat,1104|08125
FS027,Ankyrin repeat,1104|08171
FS027,Ankyrin repeat,1104|08273
FS027,Ankyrin repeat,1104|08343
FS027,Ankyrin repeat,1104|08375
FS027,Ankyrin repeat,1104|08440
FS027,Ankyrin repeat,1104|08447
FS027,Ankyrin repeat,1104|08473
FS027,Ankyrin repeat,1104|08590
FS027,Ankyrin repeat,1104|08675
FS027,Ankyrin repeat,1104|08687
FS027,Ankyrin repeat,1104|09058
FS027,Ankyrin repeat,1104|09155
FS027,Ankyrin repeat,1104|09201
FS027,Ankyrin repeat,1104|09517
FS027,Ankyrin repeat,1104|09764
FS027,Ankyrin repeat,1104|09882
FS027,Ankyrin repeat,1104|09930
FS027,Ankyrin repeat,1104|10372
FS027,Ankyrin repeat,1104|10444
FS027,Ankyrin repeat,1104|10478
FS027,Ankyrin repeat,1104|10591
FS027,Ankyrin repeat,1104|11047
FS027,Ankyrin repeat,1104|11199
FS027,Ankyrin repeat,1104|11289
FS027,Ankyrin repeat,1104|11291
FS027,Ankyrin repeat,1104|11298
FS027,Ankyrin repeat,1104|11336
FS027,Ankyrin repeat,1104|11589
FS027,Ankyrin repeat,1104|11590
FS027,Ankyrin repeat,1104|11594
FS027,Ankyrin repeat,1104|11598
FS027,Ankyrin repeat,1104|11717
FS027,Ankyrin repeat,1104|11753
FS027,Ankyrin repeat,1104|11811
FS027,Ankyrin repeat,1104|11904
FS027,Ankyrin repeat,1104|11923
FS027,Ankyrin repeat,1104|12037
FS027,Ankyrin repeat,1104|12086
FS027,Ankyrin repeat,1104|12100
FS027,Ankyrin repeat,1104|12102
FS027,Ankyrin repeat,1104|12211
FS027,Ankyrin repeat,1104|12217
FS027,Ankyrin repeat,1104|12315
FS027,Ankyrin repeat,1104|12386
FS027,Ankyrin repeat,1104|12489
FS027,Ankyrin repeat,1104|12491
FS027,Ankyrin repeat,1104|12532
FS027,Ankyrin repeat,1104|12607
FS027,Ankyrin repeat,1104|12611
FS027,Ankyrin repeat,1104|12685
FS027,Ankyrin repeat,1104|12687
FS027,Ankyrin repeat,1104|12822
FS027,Ankyrin repeat,1104|12862
FS027,Ankyrin repeat,1104|12877
FS027,Ankyrin repeat,1104|12894
FS027,Ankyrin repeat,1104|12903
FS027,Ankyrin repeat,1104|12932
FS027,Ankyrin repeat,1104|13163
FS027,Ankyrin repeat,1104|13222
FS027,Ankyrin repeat,1104|13264
FS027,Ankyrin repeat,1104|13266
FS027,Ankyrin repeat,1104|13651
FS027,Ankyrin repeat,1104|13665
FS027,Ankyrin repeat,1104|13691
FS027,Ankyrin repeat,1104|13745
FS027,Ankyrin repeat,1104|13830
FS027,Ankyrin repeat,1104|13962
FS027,Ankyrin repeat,1104|14070
FS027,Ankyrin repeat,1104|14074
FS027,Ankyrin repeat,1104|14200
FS027,Ankyrin repeat,1104|14201
FS027,Ankyrin repeat,1104|14225
FS027,Ankyrin repeat,1104|14454
FS027,Ankyrin repeat,1104|14616
FS027,Ankyrin repeat,1104|14621
FS027,Ankyrin repeat,1104|14623
FS027,Ankyrin repeat,1104|14782
FS027,Ankyrin repeat,1104|14863
FS027,Ankyrin repeat,1104|14866
FS027,Ankyrin repeat,1104|14956
FS027,Ankyrin repeat,1104|15032
FS027,Ankyrin repeat,1104|15065
FS027,Ankyrin repeat,1104|15139
FS027,Ankyrin repeat,1104|15143
FS027,Ankyrin repeat,1104|15389
FS027,Ankyrin repeat,1104|15406
FS027,Ankyrin repeat,1104|15621
FS027,Ankyrin repeat,1104|15646
FS027,Ankyrin repeat,1104|15683
FS027,Ankyrin repeat,1104|15837
FS027,Ankyrin repeat,1104|15859
FS027,Ankyrin repeat,1104|15860
FS027,Ankyrin repeat,1104|15861
FS027,Ankyrin repeat,1104|15864
FS027,Ankyrin repeat,1104|15882
FS027,Ankyrin repeat,1104|15907
FS027,Ankyrin repeat,1104|15951
FS027,Ankyrin repeat,1104|15956
FS027,Ankyrin repeat,1104|16032
FS027,Ankyrin repeat,1104|16053
FS027,Ankyrin repeat,1104|16073
FS027,Ankyrin repeat,1104|16147
FS027,Ankyrin repeat,1104|16227
FS027,Ankyrin repeat,1104|16236
FS027,Ankyrin repeat,1104|16253
FS027,Ankyrin repeat,1104|16277
FS027,Ankyrin repeat,1104|16362
FS027,Ankyrin repeat,1104|16503
FS027,Ankyrin repeat,1104|16560
FS027,Ankyrin repeat,1104|16673
FS027,Ankyrin repeat,1104|16727
FS027,Ankyrin repeat,1104|16775
FS027,Ankyrin repeat,1104|16846
FS027,Ankyrin repeat,1104|16913
FS027,Ankyrin repeat,1104|16972
FS027,Ankyrin repeat,1104|17048
FS027,Ankyrin repeat,1104|17150
FS027,Ankyrin repeat,1104|17251
FS027,Ankyrin repeat,1104|17408
FS028,Heterokaryon incompatibility,1104|00517
FS028,Heterokaryon incompatibility,1104|00621
FS028,Heterokaryon incompatibility,1104|00718
FS028,Heterokaryon incompatibility,1104|01002
FS028,Heterokaryon incompatibility,1104|01154
FS028,Heterokaryon incompatibility,1104|01562
FS028,Heterokaryon incompatibility,1104|01775
FS028,Heterokaryon incompatibility,1104|01780
FS028,Heterokaryon incompatibility,1104|01927
FS028,Heterokaryon incompatibility,1104|02110
FS028,Heterokaryon incompatibility,1104|02143
FS028,Heterokaryon incompatibility,1104|02319
FS028,Heterokaryon incompatibility,1104|02400
FS028,Heterokaryon incompatibility,1104|02531
FS028,Heterokaryon incompatibility,1104|02631
FS028,Heterokaryon incompatibility,1104|03089
FS028,Heterokaryon incompatibility,1104|03113
FS028,Heterokaryon incompatibility,1104|03132
FS028,Heterokaryon incompatibility,1104|03661
FS028,Heterokaryon incompatibility,1104|03712
FS028,Heterokaryon incompatibility,1104|03826
FS028,Heterokaryon incompatibility,1104|04207
FS028,Heterokaryon incompatibility,1104|04245
FS028,Heterokaryon incompatibility,1104|04284
FS028,Heterokaryon incompatibility,1104|04297
FS028,Heterokaryon incompatibility,1104|04545
FS028,Heterokaryon incompatibility,1104|04579
FS028,Heterokaryon incompatibility,1104|04655
FS028,Heterokaryon incompatibility,1104|04803
FS028,Heterokaryon incompatibility,1104|05293
FS028,Heterokaryon incompatibility,1104|05480
FS028,Heterokaryon incompatibility,1104|05496
FS028,Heterokaryon incompatibility,1104|05745
FS028,Heterokaryon incompatibility,1104|06475
FS028,Heterokaryon incompatibility,1104|06537
FS028,Heterokaryon incompatibility,1104|06944
FS028,Heterokaryon incompatibility,1104|07386
FS028,Heterokaryon incompatibility,1104|07420
FS028,Heterokaryon incompatibility,1104|07537
FS028,Heterokaryon incompatibility,1104|07867
FS028,Heterokaryon incompatibility,1104|08202
FS028,Heterokaryon incompatibility,1104|08377
FS028,Heterokaryon incompatibility,1104|08415
FS028,Heterokaryon incompatibility,1104|08472
FS028,Heterokaryon incompatibility,1104|08545
FS028,Heterokaryon incompatibility,1104|08559
FS028,Heterokaryon incompatibility,1104|08836
FS028,Heterokaryon incompatibility,1104|08867
FS028,Heterokaryon incompatibility,1104|09008
FS028,Heterokaryon incompatibility,1104|09241
FS028,Heterokaryon incompatibility,1104|09313
FS028,Heterokaryon incompatibility,1104|09352
FS028,Heterokaryon incompatibility,1104|09518
FS028,Heterokaryon incompatibility,1104|10314
FS028,Heterokaryon incompatibility,1104|10536
FS028,Heterokaryon incompatibility,1104|10970
FS028,Heterokaryon incompatibility,1104|11256
FS028,Heterokaryon incompatibility,1104|11554
FS028,Heterokaryon incompatibility,1104|11749
FS028,Heterokaryon incompatibility,1104|11851
FS028,Heterokaryon incompatibility,1104|11879
FS028,Heterokaryon incompatibility,1104|11999
FS028,Heterokaryon incompatibility,1104|12945
FS028,Heterokaryon incompatibility,1104|12950
FS028,Heterokaryon incompatibility,1104|12955
FS028,Heterokaryon incompatibility,1104|12964
FS028,Heterokaryon incompatibility,1104|13062
FS028,Heterokaryon incompatibility,1104|13118
FS028,Heterokaryon incompatibility,1104|13301
FS028,Heterokaryon incompatibility,1104|14093
FS028,Heterokaryon incompatibility,1104|14321
FS028,Heterokaryon incompatibility,1104|14438
FS028,Heterokaryon incompatibility,1104|14808
FS028,Heterokaryon incompatibility,1104|14836
FS028,Heterokaryon incompatibility,1104|14895
FS028,Heterokaryon incompatibility,1104|14979
FS028,Heterokaryon incompatibility,1104|15061
FS028,Heterokaryon incompatibility,1104|15063
FS028,Heterokaryon incompatibility,1104|16335
FS028,Heterokaryon incompatibility,1104|16842
FS028,Heterokaryon incompatibility,1104|17337
FS028,Heterokaryon incompatibility,1104|17533
FS029,WD40 repeat,1104|00416
FS029,WD40 repeat,1104|01691
FS029,WD40 repeat,1104|03509
FS029,WD40 repeat,1104|03553
FS029,WD40 repeat,1104|03665
FS029,WD40 repeat,1104|03841
FS029,WD40 repeat,1104|04218
FS029,WD40 repeat,1104|04479
FS029,WD40 repeat,1104|04510
FS029,WD40 repeat,1104|05510
FS029,WD40 repeat,1104|05544
FS029,WD40 repeat,1104|05809
FS029,WD40 repeat,1104|05889
FS029,WD40 repeat,1104|06393
FS029,WD40 repeat,1104|07811
FS029,WD40 repeat,1104|07841
FS029,WD40 repeat,1104|07905
FS029,WD40 repeat,1104|08779
FS029,WD40 repeat,1104|08800
FS029,WD40 repeat,1104|08856
FS029,WD40 repeat,1104|08858
FS029,WD40 repeat,1104|09564
FS029,WD40 repeat,1104|10253
FS029,WD40 repeat,1104|13441
FS029,WD40 repeat,1104|13981
FS029,WD40 repeat,1104|14247
FS029,WD40 repeat,1104|14620
FS029,WD40 repeat,1104|14663
FS029,WD40 repeat,1104|14954
FS029,WD40 repeat,1104|16070
FS029,WD40 repeat,1104|16465
FS029,WD40 repeat,1104|16993
FS029,WD40 repeat,1104|17369
FS030,Cell wall biogenesis,1104|00628
FS030,Cell wall biogenesis,1104|00650
FS030,Cell wall biogenesis,1104|00925
FS030,Cell wall biogenesis,1104|01734
FS030,Cell wall biogenesis,1104|01768
FS030,Cell wall biogenesis,1104|02092
FS030,Cell wall biogenesis,1104|02250
FS030,Cell wall biogenesis,1104|02275
FS030,Cell wall biogenesis,1104|02435
FS030,Cell wall biogenesis,1104|03077
FS030,Cell wall biogenesis,1104|03577
FS030,Cell wall biogenesis,1104|04051
FS030,Cell wall biogenesis,1104|04146
FS030,Cell wall biogenesis,1104|05069
FS030,Cell wall biogenesis,1104|05158
FS030,Cell wall biogenesis,1104|05231
FS030,Cell wall biogenesis,1104|05366
FS030,Cell wall biogenesis,1104|05410
FS030,Cell wall biogenesis,1104|05518
FS030,Cell wall biogenesis,1104|05911
